id,specid,latabb,engname,latname,body.length,body.mass,wing.span,coordx,coordy,elev,rlength,nsurvey,forest,count141,count142,count143,date141,date142,date143,dur141,dur142,dur143,obs14
14614,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1140942,58276,250,5.3,3,13,0,0,0,17,42,70,190,210,260,219
14615,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1142942,49276,950,5.1,3,72,0,0,0,17,39,72,190,180,205,162
14616,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,23276,350,5,3,42,0,0,0,16,35,58,180,225,220,6
14617,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,47276,550,5.3,3,72,0,0,0,18,34,55,255,270,270,73
14618,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,63276,1350,3.7,3,79,0,0,0,30,58,86,200,200,190,219
14619,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,71276,250,5.5,3,47,0,0,0,25,37,56,180,200,210,81
14620,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,119276,2050,4.2,3,26,0,0,0,67,81,92,300,300,300,310
14621,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1144942,183276,1150,6,3,56,0,0,0,29,47,69,285,300,310,99
14622,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1147942,32276,1450,5.4,3,20,0,0,0,35,58,85,255,300,290,333
14623,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1147942,80276,2050,3.2,2,0,0,0,NA,75,83,NA,135,145,NA,248
14624,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1149942,144276,1950,5.4,2,18,0,0,NA,54,70,NA,300,300,NA,301
14625,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,111276,1650,5,3,33,0,0,0,48,71,94,300,300,300,310
14626,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,127276,1550,3.3,3,21,0,0,0,47,61,76,285,250,255,342
14627,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,159276,1350,4,3,39,0,0,0,26,40,60,310,270,275,373
14628,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,175276,1150,5.3,3,69,0,0,0,40,50,62,280,265,265,65
14629,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,191276,850,6,3,42,0,0,0,34,47,55,230,225,222,67
14630,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,207276,650,5.5,3,19,0,0,0,17,38,55,210,180,195,275
14631,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1150942,223276,550,5.8,3,98,0,0,0,16,41,61,240,240,240,201
14632,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1155942,81276,1450,3.5,3,52,0,0,0,26,40,61,255,285,285,73
14633,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1156942,71276,1350,3.8,3,90,0,0,0,17,44,70,280,285,295,333
14634,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1156942,119276,1250,3.9,3,10,0,0,0,16,38,63,270,270,300,310
14635,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1156942,127276,850,4.1,3,50,0,0,0,20,36,52,300,305,300,260
14636,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1156942,199276,550,5.3,3,54,0,0,0,28,40,50,240,235,240,304
14637,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1156942,215276,450,5.1,3,9,0,0,0,24,55,70,195,195,195,14
14638,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1161942,88276,1250,5,3,51,0,0,0,41,54,68,200,215,225,189
14639,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1161942,145276,2050,4.3,2,0,0,0,NA,59,68,NA,240,230,NA,31
14640,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1162942,127276,750,5.2,3,35,0,0,0,21,40,69,300,255,285,168
14641,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1162942,135276,1850,3.8,3,57,0,0,0,51,75,89,255,220,265,167
14642,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1162942,159276,1950,5.5,2,2,0,0,NA,61,85,NA,180,170,NA,70
14643,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1162942,191276,950,4.9,3,42,0,0,0,29,42,51,240,240,240,304
14644,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1162942,207276,550,5.8,3,18,0,0,0,21,56,70,270,285,285,341
14645,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1168942,103276,1850,4.6,2,12,0,0,NA,61,80,NA,270,270,NA,310
14646,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1168942,119276,1650,3.4,3,34,0,0,0,34,47,76,240,240,225,240
14647,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1168942,135276,1350,4.5,3,68,0,0,0,20,48,75,285,280,285,240
14648,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1168942,151276,1350,4.7,3,63,0,0,0,38,50,68,240,240,270,284
14649,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1168942,183276,1250,3.2,3,48,0,0,0,36,48,67,300,320,295,305
14650,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,111276,1850,3.5,3,33,0,0,0,36,49,69,195,190,224,188
14651,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,127276,1150,5,3,90,0,0,0,18,38,61,225,250,255,11
14652,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,159276,450,5.4,3,33,0,0,0,24,36,73,240,255,285,258
14653,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,167276,1950,5.2,2,0,0,0,NA,73,94,NA,280,300,NA,379
14654,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,175276,1050,4,3,37,0,0,0,21,48,55,195,225,225,120
14655,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1174942,207276,450,3.4,3,8,0,0,0,18,55,69,225,240,230,383
14656,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1180942,95276,2050,4.7,3,36,0,0,0,69,81,87,300,315,300,339
14657,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1180942,111276,1850,4.6,3,66,0,0,0,71,87,107,330,315,315,340
14658,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1180942,151276,950,4.6,3,56,0,0,0,25,40,61,235,235,275,106
14659,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1180942,167276,450,5.9,3,0,0,0,0,27,48,76,255,285,300,241
14660,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1180942,199276,950,5,3,41,0,0,0,16,47,72,220,226,249,263
14661,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1186942,79276,1050,7.7,3,63,0,0,0,26,47,75,375,390,390,256
14662,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1186942,103276,1950,5.5,2,0,0,0,NA,77,84,NA,180,225,NA,94
14663,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1186942,127276,1350,4.7,3,35,0,0,0,42,48,62,270,240,250,294
14664,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1186942,143276,550,7.5,3,14,0,0,0,20,34,54,245,240,240,5
14665,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1186942,191276,450,5.4,3,1,0,0,0,21,47,61,180,180,180,177
14666,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1192942,103276,1450,4.5,3,27,0,0,0,69,78,98,250,240,280,384
14667,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1192942,127276,2250,5.3,2,0,0,0,NA,75,95,NA,180,180,NA,237
14668,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1198942,87276,1950,4.3,2,6,0,0,NA,68,81,NA,390,340,NA,259
14669,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1198942,111276,2350,4.2,2,0,0,0,NA,79,97,NA,165,270,NA,94
14670,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1198942,135276,2050,3.9,2,1,0,0,NA,60,86,NA,240,255,NA,125
14671,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1198942,143276,1150,4.9,3,58,0,0,0,38,52,62,225,215,250,268
14672,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1204942,87276,2050,4.5,2,9,0,0,NA,64,75,NA,415,420,NA,242
14673,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1204942,111276,2250,4.7,2,14,0,0,NA,78,85,NA,210,210,NA,94
14674,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1210942,127276,2350,4.7,2,2,0,0,NA,83,95,NA,310,245,NA,230
14675,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1210942,143276,2250,4.2,2,0,0,0,NA,71,82,NA,285,315,NA,340
14676,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1215942,96276,2150,6.3,3,30,0,0,0,61,74,92,340,300,305,323
14677,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1216942,127276,2250,5.2,2,0,0,0,NA,70,87,NA,345,360,NA,353
14678,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1222942,87276,2350,2.9,2,0,0,0,NA,75,101,NA,160,158,NA,215
14679,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1222942,111276,1750,9.4,3,93,0,0,0,46,55,67,205,220,210,279
14680,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1228942,79276,1850,5.5,3,82,0,0,0,39,59,72,330,300,300,323
14681,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1234942,71276,1850,5.4,3,81,0,0,0,40,60,73,330,320,315,323
14682,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1234942,127276,1850,4.7,3,82,0,0,0,52,71,86,315,360,360,52
14683,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1240942,135276,2450,4.4,2,0,0,0,NA,70,82,NA,254,223,NA,188
14684,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1246942,135276,1850,5.6,3,69,0,0,1,34,50,64,335,364,325,188
14685,3390,PICCAN,Grey-headed Woodpecker,Picus canus,25,145,39,1252942,111276,1850,6.2,3,53,0,0,0,50,77,91,330,360,360,52
15220,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,922942,63276,450,6.4,3,3,0,0,0,21,52,70,215,220,240,386
15221,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,928942,79276,450,5.5,3,21,0,0,0,26,47,59,195,175,185,147
15222,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,928942,103276,1050,4.3,3,32,0,0,0,25,52,73,210,270,210,77
15223,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,934942,95276,950,4.5,3,9,0,0,0,40,55,65,310,300,285,293
15224,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,934942,111276,1150,5.4,3,35,0,0,0,16,38,62,240,240,210,77
15225,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,946942,95276,550,3.6,3,2,0,0,0,52,61,69,180,145,140,361
15226,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,946942,111276,750,3.9,3,6,0,0,0,18,40,60,180,195,180,77
15227,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,952942,119276,650,6.1,3,60,0,0,0,17,39,61,195,225,210,77
15228,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,958942,111276,550,5.8,3,5,0,0,0,18,45,59,190,180,205,179
15229,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,958942,127276,550,4.5,3,13,0,0,0,25,50,76,195,203,215,165
15230,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,958942,143276,1150,3.8,3,50,0,0,0,38,62,69,195,210,180,320
15231,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,964942,103276,750,7.7,3,57,0,0,0,18,36,68,275,310,340,178
15232,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,964942,135276,1250,1.9,3,84,0,0,0,35,55,69,135,150,150,149
15233,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,970942,95276,750,7.9,3,15,0,0,0,19,35,66,220,290,325,178
15234,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,970942,127276,450,4.4,3,17,0,0,0,18,44,62,200,205,200,176
15235,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,970942,159276,1050,6,3,58,0,0,0,18,40,61,250,255,255,352
15236,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,976942,119276,750,6.2,3,26,0,0,0,17,45,68,195,200,175,295
15237,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,976942,151276,1250,6.1,3,32,0,0,0,36,56,76,260,305,230,375
15238,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,982942,63276,1250,4.5,3,66,0,0,0,25,44,67,365,375,345,361
15239,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,982942,79276,350,6.2,3,45,0,0,0,22,33,75,155,150,180,282
15240,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,982942,95276,750,4.1,3,44,0,0,0,22,45,67,200,225,240,178
15241,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,982942,111276,750,4.5,3,9,0,0,0,16,34,66,135,145,155,295
15242,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,982942,127276,550,6.9,3,31,0,0,0,22,49,64,215,230,200,176
15243,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,988942,71276,350,4.7,3,8,0,0,0,25,50,67,168,155,170,348
15244,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,988942,87276,1350,3.7,3,78,0,0,0,34,61,75,160,205,205,124
15245,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,988942,151276,550,5.7,3,37,0,0,1,17,49,63,240,285,300,153
15246,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,988942,167276,1150,4,3,18,0,0,0,48,61,83,165,150,165,378
15247,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,994942,63276,1450,6.6,3,54,0,0,0,49,71,79,255,255,255,77
15248,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,994942,111276,950,4.3,3,6,0,0,0,15,35,67,105,135,120,295
15249,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,994942,127276,650,4.7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15250,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,994942,143276,550,4.9,3,27,0,0,0,24,49,63,225,210,230,21
15251,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,994942,191276,850,5.3,3,56,0,1,0,24,46,69,255,270,255,217
15252,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,39276,1250,5.6,3,66,0,0,0,24,46,67,190,210,210,123
15253,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,55276,450,6.7,3,5,0,0,0,21,49,69,290,240,280,367
15254,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,87276,1250,4,3,51,0,0,0,35,47,88,245,245,245,354
15255,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,103276,1150,5.1,3,43,0,0,0,23,40,62,255,250,225,363
15256,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,119276,750,6.5,3,40,0,0,0,24,54,70,300,275,230,9
15257,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,135276,550,5.2,3,5,0,0,0,21,41,62,130,145,140,249
15258,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,151276,450,5.5,3,3,0,0,0,26,31,48,165,130,135,291
15259,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,167276,1250,5.6,3,52,0,0,0,33,54,68,210,230,215,141
15260,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,183276,950,4.5,3,38,0,0,0,16,48,72,240,230,210,303
15261,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1000942,199276,550,3.9,3,49,3,1,5,15,42,58,220,215,185,361
15262,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,31276,1850,5.3,2,15,0,0,NA,71,80,NA,300,315,NA,361
15263,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,39276,1950,4.8,3,62,0,0,0,64,84,94,260,243,197,266
15264,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,63276,1050,3.6,3,82,0,0,0,25,50,81,212,225,220,354
15265,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,80276,2050,4.7,2,0,0,0,NA,68,75,NA,255,315,NA,286
15266,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,95276,1250,6,3,29,0,0,0,26,45,66,335,320,310,361
15267,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1006942,175276,750,6.3,3,5,0,0,0,31,65,73,190,240,192,68
15268,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,47276,2250,3.6,2,0,0,0,NA,48,90,NA,275,350,NA,354
15269,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,55276,1750,4.1,3,58,0,0,0,46,65,76,150,135,220,74
15270,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,71276,2250,4.1,2,0,0,0,NA,69,107,NA,145,150,NA,123
15271,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,87276,1150,2.6,3,34,0,0,0,25,38,50,225,240,225,45
15272,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,119276,1150,3.3,3,98,0,0,0,39,61,76,195,240,180,358
15273,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,135276,650,4,3,33,0,0,0,19,40,55,145,190,235,122
15274,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1012942,151276,550,6.9,3,53,0,0,0,25,36,52,195,200,245,278
15275,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1018942,95276,1850,6.6,3,17,0,0,0,40,55,68,340,300,300,382
15276,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1018942,127276,950,5.3,3,16,0,0,0,16,50,59,190,280,230,361
15277,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1018942,159276,550,4.3,3,60,0,0,0,18,36,51,255,265,230,146
15278,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1018942,191276,450,6.1,3,2,0,0,0,34,55,68,195,195,225,156
15279,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,63276,1450,5.5,3,52,0,0,0,36,49,92,308,318,270,354
15280,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,71276,850,6.9,3,58,0,0,0,15,39,71,215,285,260,51
15281,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,87276,1450,6.4,3,50,0,0,0,34,40,61,280,290,270,45
15282,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,103276,1850,4.5,2,12,0,0,NA,51,64,NA,195,195,NA,132
15283,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,119276,1450,4.5,3,29,0,0,0,55,67,80,360,315,360,34
15284,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,151276,550,4.9,3,16,0,0,0,24,40,54,200,190,200,27
15285,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,167276,550,3.2,3,83,0,0,0,17,35,50,240,180,225,146
15286,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1024942,199276,750,4,3,79,0,0,0,34,49,63,180,150,185,57
15287,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1029942,48276,1750,6,3,51,0,0,0,47,67,81,295,320,300,116
15288,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1030942,71276,650,6.5,3,8,0,0,0,15,38,64,180,180,180,51
15289,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1030942,111276,950,4.2,3,45,0,0,0,25,58,81,240,285,270,95
15290,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1030942,175276,550,6.3,3,5,0,0,0,18,34,55,179,175,179,138
15291,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1030942,191276,750,4.8,3,64,0,0,0,36,47,62,210,220,215,210
15292,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1030942,207276,350,3.4,3,14,0,3,2,15,41,55,235,230,265,174
15293,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,55276,2750,1.9,2,0,0,0,NA,87,102,NA,165,150,NA,144
15294,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,87276,2450,4.3,2,0,0,0,NA,83,94,NA,280,255,NA,24
15295,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,119276,650,5.3,3,0,0,0,0,15,22,54,120,135,130,45
15296,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,135276,650,5.3,3,30,0,0,0,22,40,63,270,270,270,10
15297,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,151276,750,6.9,3,17,0,0,0,15,36,61,155,135,175,254
15298,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,167276,450,4.6,3,65,0,0,0,23,44,64,225,255,225,95
15299,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,199276,350,6.5,3,30,0,0,0,21,41,62,288,254,311,364
15300,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1036942,215276,250,4.2,3,0,0,0,0,18,47,67,208,214,184,26
15301,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1041942,110276,1950,6.2,2,5,0,0,NA,65,70,NA,345,300,NA,71
15302,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1041942,192276,950,9,3,55,0,0,0,17,34,62,300,305,310,49
15303,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,40276,2350,7.1,2,0,0,0,NA,74,96,NA,345,330,NA,148
15304,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,63276,2650,2.3,2,0,0,0,NA,71,83,NA,135,120,NA,231
15305,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,79276,2450,4.1,2,0,0,0,NA,70,106,NA,160,200,NA,369
15306,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,95276,1350,5.8,3,66,0,0,0,31,49,76,255,265,305,113
15307,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,127276,750,5.7,3,8,0,0,0,17,36,50,255,240,225,327
15308,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,175276,450,7.6,3,75,0,0,0,26,48,69,300,330,320,245
15309,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1042942,207276,450,8.4,3,68,0,0,1,26,40,62,210,240,215,18
15310,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,39276,1950,4.6,3,72,0,0,0,54,60,76,210,240,210,374
15311,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,71276,1550,5.3,3,95,0,0,0,36,50,64,265,295,260,287
15312,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,79276,1850,5.7,3,57,0,0,0,38,59,80,245,290,280,234
15313,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,103276,1250,4,3,64,0,0,0,35,48,64,300,300,305,327
15314,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,119276,1350,4.9,3,44,0,0,0,40,51,69,275,255,230,360
15315,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,135276,850,4.8,3,44,0,0,0,15,34,48,195,210,195,132
15316,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,151276,750,5.6,3,34,0,0,0,18,33,68,225,225,240,232
15317,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,167276,650,6.4,3,21,0,0,0,31,50,68,240,285,255,117
15318,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1048942,183276,450,5.9,3,23,0,0,0,18,40,68,105,135,145,143
15319,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,45276,2350,6.2,2,1,0,0,NA,62,73,NA,304,340,NA,376
15320,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,63276,1650,5,3,43,0,0,0,33,45,65,270,270,285,86
15321,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,87276,2050,4.1,3,30,0,0,0,51,72,94,280,220,230,144
15322,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,143276,750,4.8,3,26,0,0,0,24,38,68,210,255,240,90
15323,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,159276,750,5.6,3,7,0,0,0,15,47,55,190,195,180,64
15324,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,175276,450,5.7,3,87,0,0,0,22,45,68,225,240,270,95
15325,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,191276,850,4.8,3,49,0,0,0,17,48,62,240,295,295,139
15326,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1054942,207276,450,7.6,3,39,1,1,3,23,47,63,240,255,255,2
15327,3430,DENMED,Middle Spotted Woodpecker,Dendrocopos medius,21,65,34,1060942,71276,1050,5.4,3,93,0,0,0,26,45,62,280,280,275,36
